_id,columnName,oldValue,newValue,oid,dimensionName,datasetName
ObjectId(5dd4599b760b2a3618a49447),Function,Justice System," uisuecytSesty",7658,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49448),Function,Agriculture and Natural Resources,aaRstceNcrclirucaes c eRuaitudttR,13024,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49449),Function,Economic Development,ecoclocDeeonmeeoEElm,4285,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4944a),Function,Human Services,amnH csieruSve,1260,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4944b),Function,Human Services,srSaHuemivc en,15280,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4944c),Function,Agriculture and Natural Resources,tlnod ieaae rtrulucesgrsANr cuaRu,11799,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4944d),Function,Justice System,setJJmJsscucit,17703,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4944e),Function,Judicial Branch,dnuluiBi hJiJcr,10702,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4944f),Function,Economic Development,EDvnemloooceitnc epm,8269,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49450),Function,Justice System,ssy tuctieJemS,17224,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49451),Function,Administration and Regulation,lse a nduntdAaRnomaitriongtii,17051,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49452),Function,Agriculture and Natural Resources,rRsuelelnaN tarrgcrtusdioea  Auuc,12422,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49453),Function,Economic Development,lnnop nveiEoomtmoiom,19125,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49454),Function,Judicial Branch," JrdaJcJ duJu l",10628,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49455),Function,Agriculture and Natural Resources," Nu aroiodeAcidccalerscee unc ree",12280,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49456),Function,Human Services,cHsmaSeivnr eu,6991,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49457),Function,Human Services,raceeaiiueveSv,209,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49458),Function,Human Services,mSicnee rsHvau,1311,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49459),Function,Economic Development,Eeponmpmeom evcemcic,4710,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4945a),Function,Human Services,ueH mvSsarecni,820,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4945b),Function,Economic Development,ovlenvmvne  mempocDt,19169,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4945c),Function,Human Services,eim  Ha civSmc,917,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4945d),Function,Agriculture and Natural Resources,nsc orRtaeucruleiuRtulra toos ds ,12905,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4945e),Function,Justice System,itJs Sctusmyee,2040,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a4945f),Function,Human Services,a SivHceuernsm,14543,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49460),Function,Economic Development,eoeocmnmvincpDEelto ,19000,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49461),Function,Justice System,SysciJusmssiii,10347,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49462),Function,Administration and Regulation,uaiinsAtRmddiioe nnatraog lnt,18815,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49463),Function,Justice System,it etcJcmeyeyS,17514,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49464),Function,Justice System,ee stumyiJtsSc,2085,Validity,lowa_0
ObjectId(5dd4599b760b2a3618a49465),Function,Transportation,Tananoortitrsp,6157,Validity,lowa_0
ObjectId(5dd459a0760b2a326c3a69df),Dept1,,,10023,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e0),Dept1,309,,19120,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e1),Dept1,284,,7282,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e2),Dept1,,,7840,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e3),Dept1,,,13524,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e4),Dept1,,,18559,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e5),Dept1,,,6687,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e6),Dept1,309,,4838,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e7),Dept1,671,,3286,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e8),Dept1,,,722,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69e9),Dept1,627,,9043,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69ea),Dept1,,,17734,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69eb),Dept1,671,,3426,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69ec),Dept1,,,6662,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69ed),Dept1,501,,9618,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69ee),Dept1,,,15804,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69ef),Dept1,309,,9440,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f0),Dept1,,,12246,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f1),Dept1,,,14074,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f2),Dept1,,,3782,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f3),Dept1,,,1434,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f4),Dept1,,,8359,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f5),Dept1,671,,18199,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f6),Dept1,,,12792,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f7),Dept1,,,14580,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f8),Dept1,,,12496,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69f9),Dept1,,,2766,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69fa),Dept1,114,,3621,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69fb),Dept1,,,17771,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69fc),Dept1,,,15605,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69fd),Dept1,,,2953,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69fe),Dept1,309,,19971,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a69ff),Dept1,,,9823,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a00),Dept1,309,,4921,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a01),Dept1,309,,19452,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a02),Dept1,543,,7783,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a03),Dept1,467,,17148,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a04),Dept1,309,,5539,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a05),Dept1,,,17614,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a06),Dept1,,,14856,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a07),Dept1,627,,8560,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a08),Dept1,,,39,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a09),Dept1,,,1276,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a0a),Dept1,,,288,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a0b),Dept1,,,17750,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a0c),Dept1,,,12965,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a0d),Dept1,444,,10666,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a0e),Dept1,,,12632,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a0f),Dept1,,,11934,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a10),Dept1,284,,7261,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a11),Dept1,,,2161,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a12),Dept1,,,6112,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a13),Dept1,,,8092,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a14),Dept1,,,813,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a15),Dept1,309,,5490,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a16),Dept1,,,11092,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a17),Dept1,,,14412,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a18),Dept1,,,2676,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a19),Dept1,,,1198,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a1a),Dept1,,,17921,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a1b),Dept1,,,17082,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a1c),Dept1,,,15581,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a1d),Dept1,,,2223,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a1e),Dept1,309,,9270,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a1f),Dept1,16,,9140,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a20),Dept1,,,15179,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a21),Dept1,,,140,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a22),Dept1,,,12596,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a23),Dept1,,,7542,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a24),Dept1,,,15364,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a25),Dept1,309,,4950,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a26),Dept1,,,18816,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a27),Dept1,,,9921,Completeness,lowa_0
ObjectId(5dd459a0760b2a326c3a6a28),Dept1,,,12861,Completeness,lowa_0
ObjectId(5dd459a4760b2a34f87a6da7),Dept1,309,,19951,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6da8),Dept1,269,,18675,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6da9),Dept1,444,,10817,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6daa),Dept1,671,,18314,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dab),Dept1,309,,16568,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dac),Dept1,284,,9571,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dad),Dept1,269,,11299,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dae),Dept1,309,,5173,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6daf),Dept1,309,,5439,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db0),Dept1,444,,10779,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db1),Dept1,309,,5415,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db2),Dept1,112,,10497,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db3),Dept1,309,,4363,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db4),Dept1,309,,9404,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db5),Dept1,284,,7268,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db6),Dept1,655,,4524,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db7),Dept1,444,,10674,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db8),Dept1,309,,9390,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6db9),Dept1,444,,10854,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dba),Dept1,309,,19053,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dbb),Dept1,309,,5180,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dbc),Dept1,301,,9520,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dbd),Dept1,309,,19841,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dbe),Dept1,309,,19128,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dbf),Dept1,504,,9661,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dc0),Dept1,112,,10552,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dc1),Dept1,309,,9452,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dc2),Dept1,309,,19605,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dc3),Dept1,309,,19903,Consistency,lowa_0
ObjectId(5dd459a4760b2a34f87a6dc4),Dept1,309,,4374,Consistency,lowa_0
ObjectId(5dd459a9760b2a3618a49468),Dept1,,,15797,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49469),Dept1,,,1592,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4946a),Dept1,,,6666,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4946b),Dept1,309,300,4567,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4946c),Dept1,627,726,8599,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4946d),Dept1,112,121,18455,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4946e),Dept1,,,9641,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4946f),Dept1,309,933,5298,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49470),Dept1,,,534,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49471),Dept1,269,629,11201,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49472),Dept1,,,10183,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49473),Dept1,,,3238,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49474),Dept1,309,939,4656,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49475),Dept1,,,1455,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49476),Dept1,,,7907,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49477),Dept1,,,6006,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49478),Dept1,,,14499,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49479),Dept1,,,2096,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4947a),Dept1,309,039,8734,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4947b),Dept1,,,17251,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4947c),Dept1,269,629,11338,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4947d),Dept1,,,11933,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4947e),Dept1,,,14180,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4947f),Dept1,,,9745,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49480),Dept1,,,2678,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49481),Dept1,284,242,7309,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49482),Dept1,,,2303,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49483),Dept1,,,1491,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49484),Dept1,,,13391,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49485),Dept1,,,3869,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49486),Dept1,,,10331,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49487),Dept1,,,7527,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49488),Dept1,114,411,3625,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49489),Dept1,,,6286,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4948a),Dept1,,,11779,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4948b),Dept1,,,15472,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4948c),Dept1,14,11,7443,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4948d),Dept1,,,6351,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4948e),Dept1,309,390,18971,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4948f),Dept1,,,6085,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49490),Dept1,,,2581,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49491),Dept1,309,099,5597,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49492),Dept1,309,909,4328,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49493),Dept1,,,16731,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49494),Dept1,,,7908,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49495),Dept1,,,18915,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49496),Dept1,,,2,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49497),Dept1,,,6944,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49498),Dept1,,,6329,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a49499),Dept1,,,13599,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4949a),Dept1,,,12902,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4949b),Dept1,655,565,19433,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4949c),Dept1,,,721,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4949d),Dept1,642,426,11008,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4949e),Dept1,,,10321,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a4949f),Dept1,309,903,9305,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a0),Dept1,309,039,9019,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a1),Dept1,9,9,11498,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a2),Dept1,,,9735,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a3),Dept1,,,1880,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a4),Dept1,9,9,11492,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a5),Dept1,309,930,5174,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a6),Dept1,269,962,8260,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a7),Dept1,9,9,11470,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a8),Dept1,309,330,1775,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494a9),Dept1,309,003,19294,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494aa),Dept1,269,926,11280,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494ab),Dept1,,,18775,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494ac),Dept1,,,15599,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494ad),Dept1,309,009,4189,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494ae),Dept1,,,17719,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494af),Dept1,,,6352,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494b0),Dept1,,,2526,Validity,lowa_0
ObjectId(5dd459a9760b2a3618a494b1),Dept1,309,999,19534,Validity,lowa_0
ObjectId(5dd459ad760b2a326c3a6a2b),Fiscal Period,6,,9509,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a2c),Fiscal Period,7,,11945,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a2d),Fiscal Period,7,,17485,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a2e),Fiscal Period,7,,12844,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a2f),Fiscal Period,6,,8980,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a30),Fiscal Period,7,,9936,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a31),Fiscal Period,6,,9022,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a32),Fiscal Period,7,,15655,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a33),Fiscal Period,7,,17292,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a34),Fiscal Period,6,,2764,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a35),Fiscal Period,6,,708,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a36),Fiscal Period,6,,3230,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a37),Fiscal Period,7,,10405,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a38),Fiscal Period,7,,17610,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a39),Fiscal Period,7,,19767,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a3a),Fiscal Period,7,,12070,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a3b),Fiscal Period,7,,19835,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a3c),Fiscal Period,7,,10949,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a3d),Fiscal Period,7,,13528,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a3e),Fiscal Period,7,,13662,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a3f),Fiscal Period,7,,19790,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a40),Fiscal Period,7,,13306,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a41),Fiscal Period,7,,11588,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a42),Fiscal Period,7,,11744,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a43),Fiscal Period,6,,7834,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a44),Fiscal Period,7,,9747,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a45),Fiscal Period,6,,5413,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a46),Fiscal Period,6,,3752,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a47),Fiscal Period,6,,8436,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a48),Fiscal Period,6,,4629,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a49),Fiscal Period,5,,6889,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a4a),Fiscal Period,7,,18581,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a4b),Fiscal Period,6,,2693,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a4c),Fiscal Period,7,,13551,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a4d),Fiscal Period,7,,11662,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a4e),Fiscal Period,7,,10444,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a4f),Fiscal Period,6,,8428,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a50),Fiscal Period,7,,10028,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a51),Fiscal Period,6,,2379,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a52),Fiscal Period,7,,12326,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a53),Fiscal Period,6,,3374,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a54),Fiscal Period,6,,716,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a55),Fiscal Period,6,,5682,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a56),Fiscal Period,6,,6219,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a57),Fiscal Period,7,,14910,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a58),Fiscal Period,7,,17862,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a59),Fiscal Period,6,,8668,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a5a),Fiscal Period,7,,15835,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a5b),Fiscal Period,7,,12047,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a5c),Fiscal Period,7,,10608,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a5d),Fiscal Period,7,,14700,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a5e),Fiscal Period,7,,19792,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a5f),Fiscal Period,6,,3915,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a60),Fiscal Period,7,,18264,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a61),Fiscal Period,6,,932,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a62),Fiscal Period,6,,5532,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a63),Fiscal Period,6,,2284,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a64),Fiscal Period,6,,7471,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a65),Fiscal Period,6,,7401,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a66),Fiscal Period,7,,15492,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a67),Fiscal Period,6,,3033,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a68),Fiscal Period,6,,1602,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a69),Fiscal Period,7,,18090,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a6a),Fiscal Period,6,,6008,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a6b),Fiscal Period,7,,10964,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a6c),Fiscal Period,6,,8626,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a6d),Fiscal Period,6,,4969,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a6e),Fiscal Period,7,,10943,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a6f),Fiscal Period,6,,2962,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a70),Fiscal Period,7,,14680,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a71),Fiscal Period,7,,11560,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a72),Fiscal Period,6,,5491,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a73),Fiscal Period,6,,4210,Completeness,lowa_0
ObjectId(5dd459ad760b2a326c3a6a74),Fiscal Period,6,,9363,Completeness,lowa_0
ObjectId(5dd459b0760b2a2f58e051e2),Fiscal Period,7,7,16349,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051e3),Fiscal Period,6,6,3540,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051e4),Fiscal Period,6,6,4995,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051e5),Fiscal Period,7,January,12595,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051e6),Fiscal Period,7,7,12692,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051e7),Fiscal Period,7,16131,14119,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051e8),Fiscal Period,6,6,4443,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051e9),Fiscal Period,7,Corrections,10185,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051ea),Fiscal Period,7,7,10881,Accuracy,lowa_0
ObjectId(5dd459b0760b2a2f58e051eb),Fiscal Period,7,7,17218,Accuracy,lowa_0
